date,total_pnl,num_trades,avg_size,total_volume,wins,losses,longs,shorts,win_rate,ls_ratio,fg_index,sentiment,sentiment_enc,next_day_pnl,target,pnl_std,vol_bucket
2025-04-06,47053.449272,1048,3388.59929389313,3551252.06,332.0,14.0,896.0,117.0,0.9595375722515621,7.658119658054204,34.0,Fear,2,34527.370305,1,76694.43540120387,Low
2025-04-07,34527.370305,2814,5138.682707889126,14460253.14,673.0,590.0,1628.0,1088.0,0.5328582739504887,1.4963235294103894,23.0,Extreme Fear,0,34899.394798,1,75569.45626338241,Low
2025-04-08,34899.394798,943,9405.505196182397,8869391.4,386.0,75.0,680.0,160.0,0.8373101952259494,4.249999999973438,24.0,Extreme Fear,0,43120.444797,1,73269.83738278737,Low
2025-04-09,43120.444797,3967,7198.589984875221,28556806.47,1708.0,516.0,1586.0,2199.0,0.7679856115104461,0.7212369258750699,18.0,Extreme Fear,0,158261.822261,1,27127.496469165948,Low
2025-04-10,158261.822261,2127,13512.90704748472,28741953.29,1125.0,206.0,699.0,1399.0,0.8452291510136399,0.4996426018581132,39.0,Fear,2,126406.479081,1,54890.389890295206,Low
2025-04-11,126406.479081,1096,10327.853166058394,11319327.07,368.0,85.0,335.0,697.0,0.812362030903284,0.48063127690031476,25.0,Fear,2,410419.694533,1,51412.997625747426,Low
2025-04-12,410419.694533,2109,26512.383826458037,55914617.49,574.0,147.0,692.0,1332.0,0.7961165048532648,0.5195195195191294,43.0,Fear,2,48696.021521,1,136380.06655669643,Medium
2025-04-13,48696.021521,1321,10727.596358819075,14171154.79,478.0,88.0,546.0,717.0,0.8445229681963878,0.7615062761495656,45.0,Neutral,4,45680.443063,1,136230.75674132747,Medium
2025-04-14,45680.443063,890,14696.598853932584,13079972.98,376.0,42.0,579.0,275.0,0.8995215310983266,2.1054545454468894,31.0,Fear,2,72357.706282,1,135093.1342327782,Medium
2025-04-15,72357.706282,1131,18348.51303271441,20752168.24,647.0,5.0,543.0,574.0,0.9923312883420363,0.945993031357237,38.0,Fear,2,58631.730257,1,131677.64358805591,Medium
2025-04-16,58631.730257,1608,22700.69396766169,36502715.9,547.0,260.0,983.0,512.0,0.6778190830227041,1.91992187499625,29.0,Fear,2,5427.919886,1,130107.27985474227,Medium
2025-04-17,5427.919886,1031,2526.238128031038,2604551.51,313.0,56.0,115.0,890.0,0.8482384823825251,0.12921348314592224,30.0,Fear,2,4880.4047439999995,1,137481.2112917716,Medium
2025-04-18,4880.4047439999995,1894,12994.007634635693,24610650.46,971.0,21.0,390.0,1140.0,0.9788306451603036,0.34210526315759465,33.0,Fear,2,71950.577495,1,142592.08806765705,Medium
2025-04-19,71950.577495,2786,11739.577426417804,32706462.71,814.0,208.0,584.0,1856.0,0.7964774951068527,0.31465517241362356,32.0,Fear,2,25060.341936,1,28409.171970069758,Low
2025-04-20,25060.341936,1982,6118.110015136226,12126094.05,790.0,172.0,176.0,1372.0,0.8212058212049675,0.1282798833818307,37.0,Fear,2,34369.267906999994,1,29145.62328548324,Low
2025-04-21,34369.267906999994,1718,24507.598859138536,42104054.84,677.0,175.0,680.0,824.0,0.7946009389662035,0.8252427184456005,39.0,Fear,2,58652.763578,1,29128.612028006555,Low
2025-04-22,58652.763578,2998,11258.714222815212,33753625.24,888.0,400.0,528.0,2467.0,0.6894409937882846,0.21402513173886745,47.0,Neutral,4,-419020.225731,0,26883.258469962897,Low
2025-04-23,-419020.225731,6159,4981.72492125345,30682443.79,2000.0,2139.0,1260.0,4399.0,0.4832085044695619,0.28642873380307193,72.0,Greed,3,50704.395965,1,172832.30418544903,High
2025-04-24,50704.395965,2232,15720.841684587815,35088918.64,923.0,263.0,1357.0,530.0,0.778246205732902,2.560377358485735,63.0,Greed,3,20218.859206,1,175263.38037102527,High
2025-04-25,20218.859206,1653,16787.32957047792,27749455.78,638.0,92.0,236.0,1104.0,0.8739726027385288,0.21376811594183537,60.0,Greed,3,-4125.753942,0,175790.97951431217,High
2025-04-26,-4125.753942,1131,10564.215534924844,11948127.77,195.0,357.0,339.0,393.0,0.3532608695645774,0.8625954198451333,65.0,Greed,3,2702.067468,1,171266.0948369262,High
2025-04-27,2702.067468,337,1446.6993768545994,487537.69,120.0,43.0,171.0,37.0,0.7361963190138884,4.621621621496713,61.0,Greed,3,36906.813759,1,170198.2235246244,High
2025-04-28,36906.813759,1379,18944.83066715011,26124921.49,575.0,147.0,868.0,325.0,0.7963988919656559,2.670769230761013,54.0,Neutral,4,125749.613427,1,170377.2887142997,High
2025-04-29,125749.613427,2243,15198.177289344627,34089511.66,969.0,65.0,993.0,1034.0,0.9371373307534457,0.9603481624748933,60.0,Greed,3,14003.797269,1,178310.94972258882,High
2025-04-30,14003.797269,1113,11405.10229110512,12693878.85,295.0,34.0,543.0,130.0,0.896656534951682,4.176923076890947,56.0,Greed,3,54536.829297000004,1,44194.39611558952,Low
2025-05-01,54536.829297000004,1230,8715.642699186992,10720240.52,530.0,144.0,347.0,340.0,0.7863501483667859,1.020588235291116,53.0,Neutral,4,,0,44442.02096050827,Low
